      12      5.780875e-08      5.737592e-03      0.000000e+00      0.000000e+00      0.000000e+00      7.290356e-09      3.947539e-10      4.436189e-08      3.282415e-13      3.501327e-08      4.683777e-11      4.623625e-08      1.739027e-08      4.814565e-07      1.022349e-07      6.151126e-07      2.754254e-07      2.623285e-07      1.130502e-07      3.348050e-06      3.347105e-09      1.075971e-06      1.199413e-07      2.185531e-06      1.090701e-06      6.983269e-06      2.380980e-05      9.897249e-01      3.288567e-03      1.205719e-03
      13      6.651854e-08      6.106844e-03      0.000000e+00      0.000000e+00      0.000000e+00      7.356271e-09      4.368018e-10      4.987713e-08      4.089920e-13      3.987930e-08      6.163922e-11      5.223848e-08      2.136177e-08      5.483381e-07      1.178018e-07      7.029746e-07      3.188435e-07      2.990235e-07      1.373024e-07      3.866885e-06      3.986484e-09      1.222597e-06      1.445293e-07      2.456261e-06      1.303066e-06      7.783351e-06      2.414316e-05      9.893566e-01      3.335911e-03      1.154965e-03
      14      7.696115e-08      6.389387e-03      0.000000e+00      0.000000e+00      0.000000e+00      7.020592e-09      4.634612e-10      5.373848e-08      4.855131e-13      4.327390e-08      7.936796e-11      5.607508e-08      2.541157e-08      5.939886e-07      1.297357e-07      7.588739e-07      3.490680e-07      3.230252e-07      1.557992e-07      4.261732e-06      4.478384e-09      1.335441e-06      1.634102e-07      2.656640e-06      1.471980e-06      8.366059e-06      2.453733e-05      9.891623e-01      3.319816e-03      1.081070e-03
      15      9.079641e-08      6.509236e-03      0.000000e+00      0.000000e+00      0.000000e+00      6.078730e-09      4.631313e-10      5.423080e-08      5.508855e-13      4.374040e-08      1.010633e-10      5.567606e-08      2.895285e-08      5.961418e-07      1.339663e-07      7.562682e-07      3.547803e-07      3.230697e-07      1.619410e-07      4.356955e-06      4.599459e-09      1.362052e-06      1.688649e-07      2.690519e-06      1.532433e-06      8.482681e-06      2.497511e-05      9.892535e-01      3.209720e-03      9.796746e-04
      16      1.102902e-07      6.289496e-03      0.000000e+00      0.000000e+00      0.000000e+00      4.389895e-09      4.096129e-10      4.822988e-08      5.642469e-13      3.856849e-08      1.236150e-10      4.755932e-08      3.018104e-08      5.169398e-07      1.218620e-07      6.470047e-07      3.129191e-07      2.796289e-07      1.446048e-07      3.853620e-06      3.988526e-09      1.203967e-06      1.476790e-07      2.372134e-06      1.370878e-06      7.687106e-06      2.540611e-05      9.898925e-01      2.937678e-03      8.346906e-04
      17      1.409724e-07      5.385856e-03      0.000000e+00      0.000000e+00      0.000000e+00      2.158549e-09      2.757925e-10      3.232580e-08      4.550284e-13      2.492744e-08      1.346093e-10      2.899703e-08      2.535922e-08      3.225256e-07      8.261400e-08      3.955629e-07      2.010634e-07      1.765578e-07      9.303519e-08      2.480383e-06      2.387615e-09      7.711484e-07      8.998174e-08      1.512881e-06      8.783142e-07      5.820383e-06      2.561652e-05      9.915578e-01      2.392648e-03      6.241620e-04
      18      2.138938e-07      3.186444e-03      0.000000e+00      0.000000e+00      0.000000e+00      3.895844e-10      8.794015e-11      9.919553e-09      1.846814e-13      6.810758e-09      1.008089e-10      6.937654e-09      1.065918e-08      8.238423e-08      2.455302e-08      9.944664e-08      5.505317e-08      4.871189e-08      2.513793e-08      6.802490e-07      5.434435e-10      2.076842e-07      2.135132e-08      3.957693e-07      3.898303e-07      1.157916e-05      2.481025e-05      9.950397e-01      1.408415e-03      3.265157e-04
      19      2.713363e-07      3.063128e-04      0.000000e+00      0.000000e+00      0.000000e+00      4.838728e-12      1.686380e-12      1.815126e-10      4.610079e-15      5.513051e-11      8.321327e-12      6.659609e-11      1.941712e-10      3.979523e-05      1.705148e-07      1.682429e-04      1.110965e-06      1.633376e-04      1.445795e-07      9.757785e-04      1.097045e-08      1.985652e-05      3.296238e-07      1.073965e-04      1.406489e-04      7.607644e-03      1.410810e-04      9.900993e-01      1.924735e-04      3.613008e-05
      20      1.257297e-16      3.995195e-08      0.000000e+00      1.136978e-25      0.000000e+00      1.869207e-10      1.662876e-14      1.594537e-09      2.212487e-17      3.354386e-12      2.005067e-14      5.475286e-09      1.217135e-10      1.511962e-03      6.336712e-07      3.099504e-03      4.125708e-07      1.898995e-03      2.461373e-07      5.151936e-03      6.445010e-09      9.942724e-06      1.429693e-07      4.914010e-04      4.829645e-04      2.148566e-02      3.569970e-04      9.655061e-01      2.641355e-06      3.872909e-07
      21      2.238367e-20      1.557575e-08      0.000000e+00      5.549478e-24      0.000000e+00      9.343621e-10      8.686177e-14      6.818248e-09      7.577142e-17      3.588649e-12      2.113915e-14      3.051034e-08      6.628063e-10      5.824975e-03      2.176869e-06      9.365685e-03      9.947324e-07      4.660640e-03      5.032237e-07      1.007387e-02      9.143883e-09      1.323911e-05      2.478587e-07      7.503220e-04      6.653339e-04      2.637945e-02      3.659499e-04      9.418950e-01      1.365864e-06      1.748724e-07
      22      8.576414e-22      2.138001e-08      0.000000e+00      3.478793e-23      1.987640e-25      2.753788e-09      2.773736e-13      1.831086e-08      3.000962e-16      6.901203e-12      5.138173e-14      9.183757e-08      1.926846e-09      1.430866e-02      5.004527e-06      1.991505e-02      1.944065e-06      8.674883e-03      8.516405e-07      1.636048e-02      1.412896e-08      1.805360e-05      3.306610e-07      9.685891e-04      7.793632e-04      2.945512e-02      3.913448e-04      9.091190e-01      1.059250e-06      1.187623e-07
      23      8.098230e-23      2.647234e-08      0.000000e+00      1.420493e-22      1.424666e-22      6.937709e-09      7.367255e-13      4.293824e-08      9.181669e-16      1.451332e-11      1.267319e-13      2.314041e-07      4.602881e-09      3.067058e-02      1.002527e-05      3.789842e-02      3.448021e-06      1.473964e-02      1.335228e-06      2.478865e-02      2.122818e-08      2.397474e-05      4.153474e-07      1.180260e-03      8.777829e-04      3.157715e-02      4.102657e-04      8.578168e-01      8.490985e-07      8.295964e-08
      24      9.326643e-24      2.877535e-08      0.000000e+00      4.715480e-22      1.068895e-21      1.670769e-08      1.807978e-12      9.747102e-08      2.360602e-15      3.054915e-11      3.117088e-13      5.507028e-07      1.006529e-08      6.260125e-02      1.875977e-05      6.894500e-02      5.766497e-06      2.398489e-02      1.994684e-06      3.604648e-02      3.084074e-08      3.087436e-05      5.098904e-07      1.379882e-03      9.558076e-04      3.238057e-02      4.122114e-04      7.732345e-01      6.741135e-07      5.715612e-08
      25      1.443013e-24      2.672351e-08      0.000000e+00      1.315400e-21      5.208256e-21      3.868493e-08      4.030818e-12      2.156969e-07      4.963183e-15      6.019405e-11      7.799518e-13      1.272466e-06      2.026173e-08      1.227418e-01      3.248101e-05      1.196746e-01      8.897429e-06      3.697536e-02      2.777086e-06      4.928504e-02      4.271754e-08      3.727070e-05      6.002034e-07      1.496855e-03      9.741418e-04      3.052437e-02      3.833311e-04      6.378602e-01      5.251628e-07      3.832985e-08
      26      4.830855e-25      2.122691e-08      0.000000e+00      2.634398e-21      2.002864e-20      7.824099e-08      7.080732e-12      4.305350e-07      7.338739e-15      9.966133e-11      1.800973e-12      2.638390e-06      3.401920e-08      2.133750e-01      4.709576e-05      1.839318e-01      1.155533e-05      5.042341e-02      3.316691e-06      5.945981e-02      5.372843e-08      3.972641e-05      6.441726e-07      1.429084e-03      8.847395e-04      2.532276e-02      3.166034e-04      4.647508e-01      4.246505e-07      2.693247e-08
      27      2.746344e-25      1.515394e-08      0.000000e+00      3.777348e-21      5.818921e-20      1.338923e-07      9.473146e-12      7.626971e-07      7.537091e-15      1.375507e-10      3.660660e-12      4.727774e-06      4.637255e-08      3.182077e-01      5.549626e-05      2.427397e-01      1.235453e-05      5.910307e-02      3.333773e-06      6.169058e-02      5.901730e-08      3.667121e-05      6.349309e-07      1.182340e-03      7.132840e-04      1.829379e-02      2.279300e-04      2.977270e-01      3.383511e-07      1.852873e-08
      28      1.850659e-25      1.050646e-08      0.000000e+00      4.272747e-21      1.260049e-19      1.989369e-07      1.035781e-11      1.232912e-06      5.997112e-15      1.682799e-10      6.514744e-12      7.345040e-06      5.339234e-08      4.148897e-01      5.541143e-05      2.807938e-01      1.142718e-05      6.081709e-02      2.947131e-06      5.631910e-02      5.688643e-08      3.003542e-05      5.986049e-07      8.724538e-04      5.220473e-04      1.187824e-02      1.461825e-04      1.736518e-01      2.474437e-07      1.198274e-08
      29      1.377298e-25      7.672337e-09      1.385272e-25      4.370054e-21      2.115120e-19      2.621650e-07      1.036970e-11      1.813786e-06      4.422129e-15      1.919430e-10      9.921981e-12      1.001791e-05      5.498899e-08      4.865983e-01      5.061556e-05      2.961546e-01      9.960573e-06      5.777651e-02      2.490138e-06      4.810095e-02      4.982865e-08      2.331708e-05      5.806558e-07      6.232680e-04      3.789026e-04      7.621028e-03      9.099254e-05      1.025561e-01      1.625606e-07      7.084087e-09
      30      1.134786e-25      6.141649e-09      6.691119e-25      4.487341e-21      3.021997e-19      3.156049e-07      1.029966e-11      2.427523e-06      3.421188e-15      2.100311e-10      1.316790e-11      1.240285e-05      5.406842e-08      5.340989e-01      4.552262e-05      2.985420e-01      8.789351e-06      5.355045e-02      2.149929e-06      4.093067e-02      4.244391e-08      1.837818e-05      5.929649e-07      4.636840e-04      2.920607e-04      5.238593e-03      6.012034e-05      6.673273e-02      1.026554e-07      3.955911e-09
      31      1.041621e-25      5.391220e-09      7.678720e-25      4.736980e-21      3.897953e-19      3.562696e-07      1.033388e-11      2.981612e-06      2.863344e-15      2.237032e-10      1.573082e-11      1.431923e-05      5.287528e-08      5.639027e-01      4.179738e-05      2.963560e-01      8.063908e-06      5.002842e-02      1.942431e-06      3.593282e-02      3.714556e-08      1.527559e-05      6.235521e-07      3.712169e-04      2.457344e-04      3.976343e-03      4.446685e-05      4.905680e-02      6.469117e-08      2.068736e-09
      32      1.059178e-25      5.045106e-09      8.480087e-25      4.985808e-21      4.644785e-19      3.851200e-07      1.038655e-11      3.436331e-06      2.529096e-15      2.330227e-10      1.743138e-11      1.577730e-05      5.193003e-08      5.825070e-01      3.927955e-05      2.935686e-01      7.650604e-06      4.757182e-02      1.826488e-06      3.274557e-02      3.403838e-08      1.343156e-05      6.635259e-07      3.163532e-04      2.221246e-04      3.266586e-03      3.627998e-05      3.968310e-02      4.048891e-08      1.017147e-09
      33      1.120548e-25      4.871106e-09      8.681120e-25      4.960520e-21      5.083190e-19      4.015366e-07      1.016819e-11      3.820317e-06      2.218838e-15      2.384753e-10      1.795349e-11      1.662580e-05      4.979564e-08      5.929372e-01      3.712794e-05      2.931379e-01      7.480104e-06      4.663397e-02      1.802920e-06      3.146262e-02      3.329362e-08      1.273072e-05      7.084709e-07      2.689499e-04      2.008538e-04      2.668449e-03      2.990638e-05      3.257929e-02      2.434332e-08      4.546156e-10
      34      1.129959e-25      4.591282e-09      7.814213e-25      4.158771e-21      4.784192e-19      3.973930e-07      9.119579e-12      4.235424e-06      1.755601e-15      2.433332e-10      1.626734e-11      1.619548e-05      4.288766e-08      5.918932e-01      3.393325e-05      2.998971e-01      7.692524e-06      4.891370e-02      1.972805e-06      3.379425e-02      3.682908e-08      1.410172e-05      7.601571e-07      2.015793e-04      1.561104e-04      1.809496e-03      2.124750e-05      2.323391e-02      1.297257e-08      1.717452e-10
      35      1.047666e-25      3.927153e-09      7.850494e-25      3.256583e-21      4.490406e-19      4.041420e-07      8.116235e-12      5.252315e-06      1.283172e-15      2.705180e-10      1.497166e-11      1.512700e-05      3.215919e-08      5.843706e-01      2.919481e-05      3.102784e-01      8.360674e-06      5.302444e-02      2.352647e-06      3.833892e-02      4.044718e-08      1.687256e-05      9.290516e-07      1.303133e-04      9.562542e-05      9.087524e-04      1.212805e-05      1.276220e-02      5.803573e-09      5.426897e-11
      36      6.468346e-25      2.765178e-09      5.861457e-23      9.851707e-20      1.859153e-17      6.482207e-06      2.785119e-10      3.040761e-04      3.061219e-14      1.684605e-08      5.097342e-09      1.491746e-05      3.854393e-08      5.795535e-01      2.465091e-05      3.170761e-01      1.021120e-05      5.581973e-02      3.072007e-06      4.151507e-02      3.433526e-08      1.895244e-05      1.357562e-06      7.432637e-05      4.540186e-05      3.292266e-04      9.019546e-06      5.193807e-03      3.042973e-09      2.144860e-11
      37      4.448448e-25      7.360278e-10      7.901047e-21      1.814379e-18      4.798292e-16      2.613737e-05      5.709275e-09      6.985812e-03      2.327745e-13      2.655319e-07      5.358039e-08      3.616486e-05      4.771712e-07      5.932039e-01      2.954668e-05      3.093999e-01      1.796048e-05      5.197214e-02      4.817845e-06      3.680829e-02      2.824489e-08      1.623637e-05      1.616695e-06      2.680330e-05      1.384740e-05      6.894188e-05      1.344053e-05      1.373638e-03      1.134329e-09      1.809321e-11
      38      0.000000e+00      1.139493e-12      1.187545e-19      1.680818e-17      5.317951e-15      3.065573e-05      4.203188e-08      3.981921e-02      5.800033e-14      9.458066e-07      8.387836e-08      1.874060e-04      2.614644e-06      6.241580e-01      5.550932e-05      2.737380e-01      1.628769e-05      3.873784e-02      2.679188e-06      2.299874e-02      5.290147e-08      8.763145e-06      6.438238e-07      4.175607e-06      1.969219e-06      1.404975e-05      5.962801e-06      2.163434e-04      3.190003e-11      1.837572e-11
      39      0.000000e+00      9.134727e-15      9.233790e-19      1.279811e-16      4.050462e-14      2.388465e-05      2.115652e-07      1.243065e-01      9.137374e-14      2.446344e-06      7.446829e-08      8.078557e-04      7.969738e-06      6.377022e-01      9.185343e-05      2.064543e-01      8.646312e-06      2.148865e-02      1.068830e-06      9.080709e-03      3.295225e-08      2.717449e-06      1.108078e-07      4.668488e-07      1.689618e-07      1.844192e-06      4.773236e-07      1.780495e-05      3.690510e-12      7.605904e-12
      40      0.000000e+00      6.254484e-16      6.564774e-18      9.009347e-16      2.902835e-13      1.585925e-05      6.338809e-07      2.617973e-01      1.623981e-13      3.759262e-06      7.352245e-08      7.880480e-03      1.900940e-05      6.249948e-01      1.267241e-04      9.894362e-02      3.814038e-06      5.228480e-03      2.338363e-07      9.846053e-04      3.413533e-09      1.939264e-07      6.122177e-09      2.195478e-08      6.956078e-09      3.796440e-08      5.705604e-09      3.239845e-07      1.336620e-13      4.867722e-13
      41      0.000000e+00      9.234828e-17      2.768700e-17      3.784029e-15      1.250222e-12      1.050983e-05      1.068699e-06      4.070562e-01      1.703015e-13      3.801768e-06      8.937529e-08      6.917671e-02      5.633392e-05      4.941578e-01      1.383709e-04      2.884078e-02      1.003893e-06      5.254876e-04      1.898069e-08      3.184557e-05      5.223061e-11      2.226801e-09      6.981285e-11      2.270594e-10      7.363979e-11      4.787417e-10      5.670134e-11      4.884504e-09      5.444861e-15      2.866883e-14
      42      0.000000e+00      3.618460e-17      4.537360e-17      6.172790e-15      2.026464e-12      8.437138e-06      1.287080e-06      4.971809e-01      1.644252e-13      4.102748e-06      9.307593e-08      1.398220e-01      9.721677e-05      3.455847e-01      1.442108e-04      1.685209e-02      5.836459e-07      2.896153e-04      9.615692e-09      1.474628e-05      2.089054e-11      7.826076e-10      2.686963e-11      8.349119e-11      2.962210e-11      1.617493e-10      1.590085e-11      8.129533e-10      9.993684e-16      5.242447e-15
      43      0.000000e+00      2.732003e-17      5.372476e-17      7.290169e-15      2.391279e-12      8.041905e-06      1.368396e-06      5.353658e-01      1.560427e-13      4.194988e-06      9.614804e-08      1.755621e-01      1.180839e-04      2.737571e-01      1.456448e-04      1.476854e-02      5.228186e-07      2.595071e-04      8.200785e-09      8.972342e-06      1.319365e-11      4.451983e-10      2.302242e-11      6.599034e-11      2.696335e-11      9.573152e-11      7.042890e-12      1.650611e-10      1.086284e-16      5.506398e-16
      44      0.000000e+00      2.874121e-17      6.090094e-17      8.221765e-15      2.683114e-12      8.350723e-06      1.414344e-06      5.505683e-01      1.546022e-13      4.101649e-06      1.196802e-07      1.940748e-01      1.320831e-04      2.408057e-01      1.529106e-04      1.401113e-02      7.472418e-07      2.340323e-04      8.890628e-09      6.153944e-06      1.442182e-11      3.071138e-10      2.360285e-11      7.100512e-11      1.761279e-11      4.676435e-11      2.207102e-12      3.229511e-11      9.010316e-18      4.317241e-17
      45      0.000000e+00      3.354866e-17      6.372332e-17      8.535397e-15      2.732929e-12      9.080715e-06      1.327550e-06      5.570902e-01      1.592643e-13      4.118010e-06      5.538673e-07      2.032239e-01      1.604587e-04      2.253692e-01      1.880516e-04      1.371831e-02      1.852412e-06      2.277236e-04      2.002156e-08      5.279518e-06      2.332468e-11      3.597731e-10      1.839472e-11      6.834967e-11      8.408460e-12      2.114567e-11      7.380145e-13      1.003357e-11      1.533576e-18      7.044412e-18
      46      0.000000e+00      3.812439e-17      5.971778e-17      7.932396e-15      2.489231e-12      9.984658e-06      1.101950e-06      5.599107e-01      1.515852e-13      4.189342e-06      3.165030e-06      2.072989e-01      2.253586e-04      2.183984e-01      2.270791e-04      1.367810e-02      3.823537e-06      2.339300e-04      4.958769e-08      5.236010e-06      3.566109e-11      6.403037e-10      1.341433e-11      6.250788e-11      4.573617e-12      1.160297e-11      3.629863e-13      4.454073e-12      4.842498e-19      2.232447e-18
      47      0.000000e+00      4.309942e-17      5.315444e-17      7.017798e-15      2.161346e-12      1.348224e-05      8.961403e-07      5.613911e-01      1.367146e-13      4.308085e-06      8.977132e-06      2.082775e-01      3.092999e-04      2.156635e-01      2.460133e-04      1.382886e-02      5.703955e-06      2.447626e-04      8.897295e-08      5.474428e-06      5.305064e-11      1.125878e-09      1.069605e-11      5.861837e-11      3.015786e-12      7.523893e-12      2.323384e-13      2.312202e-12      2.464881e-19      1.226430e-18
      48      0.000000e+00      5.946696e-17      4.411260e-17      5.790408e-15      1.717559e-12      3.278396e-05      7.593785e-07      5.620625e-01      1.307544e-13      4.913756e-06      1.666410e-05      2.078928e-01      3.827505e-04      2.150389e-01      2.500590e-04      1.404849e-02      6.978856e-06      2.564386e-04      1.257038e-07      5.820754e-06      7.690240e-11      1.717986e-09      9.483555e-12      5.799666e-11      2.200371e-12      5.203900e-12      1.550218e-13      1.180897e-12      1.365319e-19      7.422479e-19
      49      0.000000e+00      1.294813e-16      2.945695e-17      3.838228e-15      1.082780e-12      8.933080e-05      6.737551e-07      5.626238e-01      1.504265e-13      7.079463e-06      2.463137e-05      2.063706e-01      4.311416e-04      2.155699e-01      2.511544e-04      1.434903e-02      7.850116e-06      2.685079e-04      1.561710e-07      6.230601e-06      1.063168e-10      2.331645e-09      9.302877e-12      6.022339e-11      1.876928e-12      4.043343e-12      1.169599e-13      6.989297e-13      9.597320e-20      5.762190e-19
      50      0.000000e+00      4.207433e-16      1.581816e-17      2.038248e-15      5.321742e-13      1.965356e-04      6.128412e-07      5.630919e-01      2.178115e-13      1.290103e-05      3.249875e-05      2.042378e-01      4.565302e-04      2.167193e-01      2.549798e-04      1.470060e-02      8.656931e-06      2.807529e-04      1.847487e-07      6.690408e-06      1.402207e-10      2.931137e-09      9.833527e-12      6.398312e-11      1.839239e-12      3.433004e-12      9.405436e-14      4.416033e-13      6.926614e-20      4.550428e-19
      51      0.000000e+00      1.384043e-15      7.812587e-18      9.851270e-16      2.227207e-13      3.628353e-04      5.549144e-07      5.637506e-01      3.762250e-13      2.637246e-05      4.033128e-05      2.017643e-01      4.665014e-04      2.179543e-01      2.631733e-04      1.506353e-02      9.412555e-06      2.907298e-04      2.113637e-07      7.076599e-06      1.720434e-10      3.440199e-09      1.058966e-11      6.579776e-11      2.079983e-12      3.260308e-12      9.541253e-14      3.555357e-13      6.438941e-20      4.474391e-19
      52      0.000000e+00      4.167299e-15      3.975829e-18      4.834875e-16      8.738643e-14      6.051230e-04      4.908155e-07      5.646163e-01      7.163014e-13      5.595355e-05      4.809083e-05      1.990672e-01      4.680103e-04      2.191186e-01      2.763463e-04      1.542793e-02      1.018390e-05      2.982062e-04      2.388278e-07      7.363742e-06      1.969720e-10      3.825199e-09      1.136443e-11      6.451287e-11      2.554249e-12      3.392390e-12      1.234906e-13      3.808116e-13      8.220189e-20      5.654704e-19
      53      0.000000e+00      1.153225e-14      2.125770e-18      2.429053e-16      3.252778e-14      9.466594e-04      4.208861e-07      5.656418e-01      1.402035e-12      1.187333e-04      5.535582e-05      1.963878e-01      4.671502e-04      2.200097e-01      2.949940e-04      1.575725e-02      1.094130e-05      3.014507e-04      2.680527e-07      7.483012e-06      2.072478e-10      4.031914e-09      1.196498e-11      5.972538e-11      3.143809e-12      3.767448e-12      1.813212e-13      4.947251e-13      1.469261e-19      9.380785e-19
      54      0.000000e+00      2.950972e-14      1.199555e-18      1.242730e-16      1.181037e-14      1.399565e-03      3.569923e-07      5.666138e-01      2.632574e-12      2.456694e-04      6.156134e-05      1.942859e-01      4.704198e-04      2.203126e-01      3.185361e-04      1.597070e-02      1.184988e-05      3.011883e-04      3.135591e-07      7.477402e-06      2.087820e-10      4.085791e-09      1.230320e-11      5.336885e-11      3.659906e-12      4.162506e-12      2.552122e-13      6.478001e-13      2.910650e-19      1.705719e-18
      55      0.000000e+00      6.769032e-14      6.694174e-19      6.003278e-17      3.941175e-15      1.974131e-03      3.024752e-07      5.674204e-01      4.561917e-12      4.975249e-04      6.648415e-05      1.929062e-01      4.854237e-04      2.199375e-01      3.478681e-04      1.604705e-02      1.294001e-05      2.963629e-04      3.894403e-07      7.303390e-06      2.019470e-10      3.989292e-09      1.244932e-11      4.673466e-11      4.148441e-12      4.627578e-12      3.436865e-13      8.257371e-13      5.703172e-19      3.079188e-18
      56      0.000000e+00      1.445121e-13      3.365394e-19      2.471456e-17      1.168530e-15      2.687411e-03      2.608675e-07      5.677586e-01      7.386263e-12      1.007451e-03      7.045676e-05      1.926959e-01      5.233897e-04      2.186442e-01      3.873164e-04      1.591816e-02      1.438240e-05      2.850295e-04      5.182895e-07      6.900286e-06      1.870620e-10      3.730932e-09      1.231403e-11      4.031930e-11      4.513327e-12      4.993790e-12      4.279973e-13      9.621450e-13      9.622181e-19      4.865613e-18
      57      0.000000e+00      3.241723e-13      1.206809e-19      6.647667e-18      2.905155e-16      3.722767e-03      2.294706e-07      5.671783e-01      1.230594e-11      2.249431e-03      7.554221e-05      1.942860e-01      6.140472e-04      2.156751e-01      4.520713e-04      1.545782e-02      1.706822e-05      2.646647e-04      7.508504e-07      6.176623e-06      1.634992e-10      3.286037e-09      1.165125e-11      3.336122e-11      4.593821e-12      5.093399e-12      4.972033e-13      1.000974e-12      1.371758e-18      6.537948e-18
